num_contrato , poliza_aon , num_poliza_gnp , num_version , cve_marca , desc_vehiculo , num_serie , modelo_vehiculo , cve_status , desc_status , prima_neta , prima_total , cve_forma_pago , desc_forma_pago , primer_recibo , recibos_subsecuentes , num_recibos , fch_inicio_vigencia , fch_fin_vigencia , cve_vrs_tarifa , pct_valor_descuento_volumen , descr_larga_paquete  
61842	,	                    	,	00000316966498	,	1	,	AUTAN0101     	,	ANTIGUOS Y CLASICOS	,	17B0142860	,	1981	,	A	,	ANULADA             	,	1786.99	,	2594.86	,	M	,	MENSUAL                                           	,	694.94	,	172.72	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	AON190000001807     	,	00000313343667	,	1	,	AUTGM6910     	,	AVEO J SEDAN	,	3G1TA5AF9DL189839	,	2013	,	A	,	ANULADA             	,	3742.49	,	4863.29	,	A	,	ANUAL                                             	,	4863.29	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000234     	,	00000311500870	,	0	,	AUTGM2909     	,	CHEVROLET SONIC LT PAQ J L4 1.6 5P STD	,	3G1J85CC6HS608487	,	2017	,	V	,	VIGOR               	,	6550.56	,	8120.69	,	M	,	MENSUAL                                           	,	1155.6	,	633.19	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001768     	,	00000312800105	,	0	,	AUTHY1002     	,	HYUNDAI IONIQ LIMITED L4 1.6 HIBRIDO FWD AUT	,	KMHC85LC8KU133427	,	2019	,	V	,	VIGOR               	,	8236.09	,	10075.86	,	A	,	ANUAL                                             	,	10075.86	,	NULL	,	1	,	2019-01-26 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002213     	,	00000336833025	,	1	,	AUTVW1609     	,	JETTA A4 GLX VR6 STD.	,	3VWSE29M9YM175980	,	2000	,	A	,	ANULADA             	,	956.33	,	1631.35	,	M	,	MENSUAL                                           	,	557.79	,	268.39	,	7	,	2019-06-27 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001946     	,	00000316481142	,	0	,	AUTHO0402     	,	HONDA CR-V LX	,	3HGRM3838DG000200	,	2013	,	V	,	VIGOR               	,	5028.62	,	6355.2	,	A	,	ANUAL                                             	,	6355.2	,	NULL	,	1	,	2019-02-28 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001876     	,	00000313210577	,	0	,	AUTCH2812     	,	DODGE DURANGO CREW LUXE AUT. QC	,	1C4RDHDG2DC564741	,	2013	,	V	,	VIGOR               	,	4668.99	,	5938.03	,	A	,	ANUAL                                             	,	5938.03	,	NULL	,	1	,	2019-02-07 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002458     	,	00000364384537	,	0	,	AUTNI2401     	,	X-TRAIL LE 2.5L. AUT. C/A. AC.	,	JN8BT08T36W818542	,	2006	,	V	,	VIGOR               	,	279.58	,	846.31	,	A	,	ANUAL                                             	,	846.31	,	NULL	,	1	,	2019-12-04 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002103     	,	00000327564662	,	0	,	AUTGM6906     	,	AVEO A COMFORT	,	3G1TA5AF2CL150301	,	2012	,	V	,	VIGOR               	,	2209.19	,	3084.68	,	M	,	MENSUAL                                           	,	777.2	,	329.64	,	8	,	2019-05-08 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002180     	,	00000333797553	,	0	,	AUTMA0906     	,	MAZDA CX-5 I SPORT AUT.	,	JM3KE2B75F0466250	,	2015	,	V	,	VIGOR               	,	2587.88	,	3523.96	,	M	,	MENSUAL                                           	,	794.92	,	454.84	,	7	,	2019-06-13 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001076     	,	00000311515175	,	0	,	AUTHO0206     	,	CIVIC EX AUT.	,	2HGES16545H900638	,	2005	,	V	,	VIGOR               	,	3319.38	,	4372.48	,	A	,	ANUAL                                             	,	4372.48	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001420     	,	00000312612054	,	0	,	AUTFR4602     	,	FORD EDGE SEL PLUS FWD PIEL SUNROOF	,	2FMDK3KC6ABA74846	,	2010	,	V	,	VIGOR               	,	4285.53	,	5493.25	,	M	,	MENSUAL                                           	,	731.57	,	432.88	,	12	,	2019-01-17 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002081     	,	00000326478385	,	0	,	AUTNI3803     	,	NISSAN VERSA ADVANCE STD	,	3N1CN7AD3FL921605	,	2015	,	V	,	VIGOR               	,	0.0	,	0.0	,	A	,	ANUAL                                             	,	4801.69	,	NULL	,	1	,	2019-04-30 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000218     	,	00000311500680	,	0	,	AUTFR1226     	,	MUSTANG COUPE V6 AUT	,	1ZVBP8AM1C5233586	,	2012	,	V	,	VIGOR               	,	2116.38	,	2977.0	,	M	,	MENSUAL                                           	,	1340.54	,	818.23	,	7	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002472     	,	00000365855469	,	0	,	AUTVW6705     	,	VOLKSWAGEN VENTO HIGHLINE STD	,	MEX5G2607FT083557	,	2015	,	V	,	VIGOR               	,	351.44	,	929.67	,	M	,	MENSUAL                                           	,	929.67	,	NULL	,	1	,	2019-12-11 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000113     	,	00000311499503	,	1	,	AUTNI3007     	,	TIIDA CUSTOM SEDAN STD	,	3N1BC11SXK195622	,	2009	,	A	,	ANULADA             	,	3492.28	,	4051.08	,	M	,	MENSUAL                                           	,	890.6	,	368.28	,	4	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000815     	,	00000311512156	,	1	,	AUTGM9902     	,	CHEVROLET TERRAIN C SLT FWD	,	2GKFL8E39E6113161	,	2014	,	A	,	ANULADA             	,	3889.44	,	4511.76	,	T	,	TRIMESTRAL                                        	,	2025.97	,	1503.92	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001477     	,	00000312798242	,	0	,	AUTGM6906     	,	AVEO A COMFORT	,	3G1TB5AF7BL113935	,	2011	,	V	,	VIGOR               	,	3814.22	,	4946.5	,	A	,	ANUAL                                             	,	4946.5	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002086     	,	00000326488400	,	0	,	AUTNI2405     	,	X-TRAIL SENSE	,	JN8BT27T1HW033114	,	2017	,	V	,	VIGOR               	,	4293.34	,	5502.25	,	M	,	MENSUAL                                           	,	1144.68	,	622.51	,	8	,	2019-05-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002449     	,	00000363757089	,	0	,	AUTNI3704     	,	NISSAN MARCH ADVANCE AUT	,	3N1CK3CD0GL232105	,	2016	,	V	,	VIGOR               	,	359.61	,	939.15	,	M	,	MENSUAL                                           	,	535.44	,	403.71	,	2	,	2019-11-30 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000915     	,	00000311513386	,	1	,	AUTVW1694     	,	JETTA CLASICO 2.0 CL STD.	,	3VW1M1AJ3EM211216	,	2014	,	A	,	ANULADA             	,	4572.98	,	5826.66	,	S	,	SEMESTRAL                                         	,	3174.34	,	2652.32	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000997     	,	00000311514335	,	1	,	AUTVW3123     	,	VOLKSWAGEN GOL GT L4 1.6 5P PAQ SEG STD	,	9BWAB05U3CP113842	,	2012	,	A	,	ANULADA             	,	6209.0	,	7724.44	,	A	,	ANUAL                                             	,	7724.44	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000850     	,	00000311512586	,	0	,	AUTTO1601     	,	FJ CRUISER	,	JTEBU11F48K006546	,	2008	,	V	,	VIGOR               	,	4674.5	,	5944.42	,	T	,	TRIMESTRAL                                        	,	1877.62	,	1355.6	,	4	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002309     	,	00000346369531	,	0	,	AUTVW6703     	,	VOLKSWAGEN VENTO ACTIVE STD	,	MEX4G2603ET042661	,	2014	,	V	,	VIGOR               	,	2013.76	,	2857.97	,	M	,	MENSUAL                                           	,	696.37	,	540.4	,	5	,	2019-08-22 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000024     	,	00000311497911	,	1	,	AUTHO0206     	,	CIVIC EX AUT.	,	1HGES16792L900991	,	2002	,	A	,	ANULADA             	,	2936.6	,	3928.45	,	M	,	MENSUAL                                           	,	806.21	,	283.84	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000220     	,	00000311500714	,	0	,	AUTSZ0309     	,	SWIFT GLX 1.2 STD	,	JS2ZC63S1J6103141	,	2018	,	V	,	VIGOR               	,	5622.0	,	7043.56	,	M	,	MENSUAL                                           	,	1065.72	,	543.44	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001087     	,	00000311515308	,	1	,	AUTFR2524     	,	FOCUS SE AUT A AC.	,	1FADP3F20GL278581	,	2016	,	A	,	ANULADA             	,	0.0	,	0.0	,	A	,	ANUAL                                             	,	7232.12	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002354     	,	00000351216171	,	0	,	AUTVW6242     	,	VOLKSWAGEN TIGUAN COMFORTLINE L4 VP DSG	,	3VVHP65N6JM169509	,	2018	,	V	,	VIGOR               	,	1545.4	,	2314.66	,	A	,	ANUAL                                             	,	2314.66	,	NULL	,	1	,	2019-09-21 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000533     	,	00000311505069	,	1	,	AUTGM3801     	,	ASTRA STD. B	,	W0LTG5134Y5314150	,	2000	,	A	,	ANULADA             	,	3256.19	,	4299.13	,	M	,	MENSUAL                                           	,	836.88	,	314.75	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001336     	,	00000311518054	,	1	,	AUTVW6205     	,	VOLKSWAGEN TIGUAN NATIVE	,	WVGGZ65N7DW514597	,	2013	,	A	,	ANULADA             	,	5357.88	,	6737.14	,	A	,	ANUAL                                             	,	6737.14	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000159     	,	00000311500003	,	1	,	AUTHY0210     	,	HYUNDAI ELANTRA GLS PREMIUM L4 2.0 AUT	,	5NPD84AF4HH029701	,	2017	,	A	,	ANULADA             	,	7674.15	,	9424.03	,	M	,	MENSUAL                                           	,	1264.12	,	741.81	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000341     	,	00000311502207	,	1	,	AUTNI3801     	,	NISSAN VERSA SENSE STD	,	3N1CN7AD5GK409917	,	2016	,	A	,	ANULADA             	,	4916.88	,	6225.62	,	M	,	MENSUAL                                           	,	997.43	,	475.29	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001095     	,	00000311515399	,	0	,	AUTNI3017     	,	TIIDA SEDAN 1.6L DRIVE C/A AC. STD.	,	3N1CC1AS4DK217126	,	2013	,	V	,	VIGOR               	,	4057.42	,	5228.61	,	A	,	ANUAL                                             	,	5228.61	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001591     	,	00000312799521	,	0	,	AUTVW1693     	,	JETTA NUEVO 2.0L TIPTRONIC	,	3VW2M1AJ0EM331253	,	2014	,	V	,	VIGOR               	,	4300.41	,	5510.52	,	M	,	MENSUAL                                           	,	937.93	,	415.69	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001729     	,	00000312802440	,	0	,	AUTNI3101     	,	NISSAN APRIO BASE	,	93YL61JS0AJ055898	,	2010	,	V	,	VIGOR               	,	2881.77	,	3864.85	,	A	,	ANUAL                                             	,	3864.85	,	NULL	,	1	,	2019-01-24 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
